date,total_admissions,total_deaths,avg_icu_utilization,avg_bed_occupancy,year,month,day_of_week,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7
2020-08-27,4178.0,610.0,0.6766609485555678,0.6716173507018272,2020,8,3,0,4419.0,4421.0,4594.0,4161.571428571428,4349.071428571428,316.2387585052668
2020-08-28,4666.0,568.0,0.6649924203274481,0.6674189482275719,2020,8,4,0,4178.0,4173.0,4827.0,4232.0,4337.571428571428,369.6029401037458
2020-08-29,4611.0,518.0,0.6432272729893099,0.6450409508572048,2020,8,5,1,4666.0,4520.0,4740.0,4245.0,4328.357142857143,382.7862763126874
2020-08-30,3915.0,551.0,0.621791195324149,0.627420120614304,2020,8,6,1,4611.0,3704.0,4173.0,4275.142857142857,4309.928571428572,338.8733433853162
2020-08-31,3905.0,539.0,0.6252327360844889,0.6313421224689795,2020,8,0,0,3915.0,3770.0,4578.0,4294.428571428572,4261.857142857143,307.7454885360388
2020-09-01,4122.0,605.0,0.665692949611103,0.6496039963728077,2020,9,1,0,3905.0,4367.0,4744.0,4259.428571428572,4217.428571428572,312.0186197130207
2020-09-02,4077.0,602.0,0.6637612349819167,0.656802091448159,2020,9,2,0,4122.0,4419.0,4273.0,4210.571428571428,4203.428571428572,309.63465414520186
2020-09-03,3841.0,545.0,0.6556924166646649,0.6581712048077514,2020,9,3,0,4077.0,4178.0,4421.0,4162.428571428572,4162.0,340.23024416947266
2020-09-04,4065.0,521.0,0.6509926170843933,0.6519075203572745,2020,9,4,0,3841.0,4666.0,4173.0,4076.5714285714284,4154.285714285715,257.8267229121515
2020-09-05,3768.0,540.0,0.6377783795822134,0.6289873235317729,2020,9,5,1,4065.0,4611.0,4520.0,3956.1428571428573,4100.571428571428,133.49710180553416
2020-09-06,3312.0,487.0,0.6221573897610563,0.6179186825875629,2020,9,6,1,3768.0,3915.0,3704.0,3870.0,4072.5714285714284,279.3480505271779
2020-09-07,3419.0,452.0,0.6102634159818375,0.6148167910872288,2020,9,0,0,3312.0,3905.0,3770.0,3800.5714285714284,4047.5,325.7416446320931
2020-09-08,3667.0,544.0,0.6220483873028737,0.6240638440649896,2020,9,1,0,3419.0,4122.0,4367.0,3735.5714285714284,3997.5,294.8433805389247
2020-09-09,4544.0,887.0,0.655926937103639,0.6555726696862444,2020,9,2,0,3667.0,4077.0,4419.0,3802.285714285714,4006.4285714285716,413.80821414665013
2020-09-10,4501.0,541.0,0.6572117415055229,0.6662061504851303,2020,9,3,0,4544.0,3841.0,4178.0,3896.5714285714284,4029.5,491.9176276379549
2020-09-11,4464.0,491.0,0.6551347431473142,0.6686881666535432,2020,9,4,0,4501.0,4065.0,4666.0,3953.5714285714284,4015.0714285714284,535.8422831215854
2020-09-12,4055.0,479.0,0.6427651168612548,0.6508029253927717,2020,9,5,1,4464.0,3768.0,4611.0,3994.5714285714284,3975.3571428571427,530.2272648411746
2020-09-13,3754.0,500.0,0.6248134844574847,0.6282519114329147,2020,9,6,1,4055.0,3312.0,3915.0,4057.714285714286,3963.8571428571427,456.6011075638909
2020-09-14,3045.0,461.0,0.6242221350068193,0.635017790222182,2020,9,0,0,3754.0,3419.0,3905.0,4004.285714285714,3902.4285714285716,555.0614723571064
2020-09-15,3892.0,510.0,0.6567315063544569,0.6651934133330467,2020,9,1,0,3045.0,3667.0,4122.0,4036.4285714285716,3886.0,538.5433616534075
2020-09-16,3477.0,557.0,0.6612889284790848,0.6744450918897785,2020,9,2,0,3892.0,4544.0,4077.0,3884.0,3843.1428571428573,521.6742278472275
2020-09-17,3569.0,498.0,0.6588425075246497,0.675039457850359,2020,9,3,0,3477.0,4501.0,3841.0,3750.8571428571427,3823.714285714286,452.27404250499603
2020-09-18,3528.0,464.0,0.6647971068257569,0.6718915844043559,2020,9,4,0,3569.0,4464.0,4065.0,3617.1428571428573,3785.3571428571427,327.4260367225116
2020-09-19,3436.0,465.0,0.6497917160306039,0.6556334769339428,2020,9,5,1,3528.0,4055.0,3768.0,3528.714285714286,3761.6428571428573,267.5828309674851
2020-09-20,3073.0,466.0,0.6300566794225032,0.6388916987546712,2020,9,6,1,3436.0,3754.0,3312.0,3431.4285714285716,3744.5714285714284,294.46949878431946
2020-09-21,3216.0,468.0,0.6350273039960697,0.6407777244442203,2020,9,0,0,3073.0,3045.0,3419.0,3455.8571428571427,3730.0714285714284,262.4178783108067
2020-09-22,3747.0,486.0,0.6685886340275036,0.6708102419607516,2020,9,1,0,3216.0,3892.0,3667.0,3435.1428571428573,3735.785714285714,225.3585502937014
2020-09-23,3689.0,453.0,0.6732005944267646,0.6840178218979388,2020,9,2,0,3747.0,3477.0,4544.0,3465.4285714285716,3674.714285714286,245.28545081385252
2020-09-24,3577.0,475.0,0.6748191647696684,0.6819539715775819,2020,9,3,0,3689.0,3569.0,4501.0,3466.5714285714284,3608.714285714286,245.86639809922823
2020-09-25,3643.0,457.0,0.6728710663191831,0.6788685267696815,2020,9,4,0,3577.0,3528.0,4464.0,3483.0,3550.0714285714284,254.3508076129025
2020-09-26,3711.0,444.0,0.6626323908786235,0.6567891156237033,2020,9,5,1,3643.0,3436.0,4055.0,3522.285714285714,3525.5,266.81373920503745
2020-09-27,3294.0,440.0,0.6462468013222976,0.6426246369385226,2020,9,6,1,3711.0,3073.0,3754.0,3553.8571428571427,3492.6428571428573,212.29572814938695
2020-09-28,3697.0,424.0,0.6423684119975138,0.6443794277969854,2020,9,0,0,3294.0,3216.0,3045.0,3622.5714285714284,3539.214285714286,154.76202930398546
2020-09-29,4102.0,551.0,0.6640105212543386,0.675368668536848,2020,9,1,0,3697.0,3747.0,3892.0,3673.285714285714,3554.214285714286,238.07331803859606
2020-09-30,3992.0,432.0,0.6806663964678836,0.690632518196183,2020,9,2,0,4102.0,3689.0,3477.0,3716.5714285714284,3591.0,267.17338761115525
2020-10-01,4034.0,462.0,0.6722086787829373,0.6877414147390082,2020,10,3,0,3992.0,3577.0,3569.0,3781.8571428571427,3624.214285714286,282.76458322040764
2020-10-02,3891.0,509.0,0.6704141443812554,0.6799220141970113,2020,10,4,0,4034.0,3643.0,3528.0,3817.285714285714,3650.1428571428573,277.9626559364392
2020-10-03,4232.0,500.0,0.6569480096047942,0.657990149993601,2020,10,5,1,3891.0,3711.0,3436.0,3891.714285714286,3707.0,312.38155850696273
2020-10-04,3656.0,418.0,0.6384267086960369,0.6423881985070996,2020,10,6,1,4232.0,3294.0,3073.0,3943.4285714285716,3748.6428571428573,210.18710485569704
2020-10-05,4584.0,559.0,0.6380396974929686,0.64835605957781,2020,10,0,0,3656.0,3697.0,3216.0,4070.1428571428573,3846.3571428571427,289.332812156652
2020-10-06,5378.0,485.0,0.6734567237676217,0.6762120624560606,2020,10,1,0,4584.0,4102.0,3747.0,4252.428571428572,3962.8571428571427,574.3343559120871
2020-10-07,4813.0,477.0,0.6860925360737214,0.690904999083814,2020,10,2,0,5378.0,3992.0,3689.0,4369.714285714285,4043.1428571428573,595.7188135034042
2020-10-08,4829.0,506.0,0.6825312535817417,0.6949290145013022,2020,10,3,0,4813.0,4034.0,3577.0,4483.285714285715,4132.571428571428,596.8298792469283
2020-10-09,4757.0,495.0,0.6789930759230577,0.6919843390648477,2020,10,4,0,4829.0,3891.0,3643.0,4607.0,4212.142857142857,540.7118764493073
2020-10-10,4770.0,520.0,0.6728083141881682,0.6706619324609908,2020,10,5,1,4757.0,4232.0,3711.0,4683.857142857143,4287.785714285715,516.2058467224807
2020-10-11,4537.0,473.0,0.6485032562349969,0.6540327251349046,2020,10,6,1,4770.0,3656.0,3294.0,4809.714285714285,4376.571428571428,274.7748862163978
2020-10-12,4660.0,498.0,0.6499450050612373,0.656472582863514,2020,10,0,0,4537.0,4584.0,3697.0,4820.571428571428,4445.357142857143,265.7221965028174
2020-10-13,5432.0,501.0,0.6734092985292747,0.6843648092905082,2020,10,1,0,4660.0,5378.0,4102.0,4828.285714285715,4540.357142857143,284.7078703312705
2020-10-14,5358.0,488.0,0.6838682767492384,0.6982007763840254,2020,10,2,0,5432.0,4813.0,3992.0,4906.142857142857,4637.928571428572,347.438929200234
2020-10-15,5274.0,496.0,0.6823984036429233,0.6988647271061186,2020,10,3,0,5358.0,4829.0,4034.0,4969.714285714285,4726.5,370.8911404916993
2020-10-16,5574.0,584.0,0.6823878065647767,0.6977624500659669,2020,10,4,0,5274.0,4757.0,3891.0,5086.428571428572,4846.714285714285,418.3140196641916
2020-10-17,5538.0,518.0,0.6770099920596279,0.6740944591598608,2020,10,5,1,5574.0,4770.0,4232.0,5196.142857142857,4940.0,422.18654193433275
2020-10-18,5165.0,539.0,0.6600354367636339,0.6559014606913379,2020,10,6,1,5538.0,4537.0,3656.0,5285.857142857143,5047.785714285715,310.8077801318197
2020-10-19,5221.0,556.0,0.6593244372628165,0.6531814934597537,2020,10,0,0,5165.0,4660.0,4584.0,5366.0,5093.285714285715,156.60885458149028
2020-10-20,6203.0,563.0,0.6874718288309599,0.681051842668799,2020,10,1,0,5221.0,5432.0,5378.0,5476.142857142857,5152.214285714285,355.53969706696444
2020-10-21,6004.0,557.0,0.6941991800500217,0.6969466779088966,2020,10,2,0,6203.0,5358.0,4813.0,5568.428571428572,5237.285714285715,400.73052339564146
2020-10-22,6154.0,554.0,0.6899805964346248,0.697352115280754,2020,10,3,0,6004.0,5274.0,4829.0,5694.142857142857,5331.928571428572,429.9393091167655
2020-10-23,6131.0,531.0,0.6946865957727787,0.6942324092600206,2020,10,4,0,6154.0,5574.0,4757.0,5773.714285714285,5430.071428571428,454.821472039924
2020-10-24,6270.0,505.0,0.6811486493745703,0.6735600386132337,2020,10,5,1,6131.0,5538.0,4770.0,5878.285714285715,5537.214285714285,475.2836746918234
2020-10-25,5422.0,507.0,0.6610812222734447,0.6551016026539186,2020,10,6,1,6270.0,5165.0,4537.0,5915.0,5600.428571428572,417.40308256327575
2020-10-26,5545.0,532.0,0.6623032029929127,0.653540203149297,2020,10,0,0,5422.0,5221.0,4660.0,5961.285714285715,5663.642857142857,338.0383184816422
2020-10-27,6625.0,526.0,0.6933982566958985,0.6832301467104895,2020,10,1,0,5545.0,6203.0,5432.0,6021.571428571428,5748.857142857143,416.7872587395279
2020-10-28,7022.0,785.0,0.7001664814322662,0.6924779993018623,2020,10,2,0,6625.0,6004.0,5358.0,6167.0,5867.714285714285,561.9567005858404
2020-10-29,7167.0,769.0,0.7005117573724757,0.7001918687738129,2020,10,3,0,7022.0,6154.0,5274.0,6311.714285714285,6002.928571428572,676.757887353541
2020-10-30,7431.0,1246.0,0.7005809621479504,0.6991421900945769,2020,10,4,0,7167.0,6131.0,5574.0,6497.428571428572,6135.571428571428,788.1118484798177
2020-10-31,6902.0,1303.0,0.687235906326541,0.6755253655560959,2020,10,5,1,7431.0,6270.0,5538.0,6587.714285714285,6233.0,793.8949792606244
2020-11-01,6349.0,1204.0,0.6700486354782209,0.6578193445320762,2020,11,6,1,6902.0,5422.0,5165.0,6720.142857142857,6317.571428571428,626.7573769201272
2020-11-02,6835.0,1276.0,0.6705432791289714,0.6563560746048239,2020,11,0,0,6349.0,5545.0,5221.0,6904.428571428572,6432.857142857143,353.8953975130794
2020-11-03,7916.0,845.0,0.702266313263282,0.6805060106389033,2020,11,1,0,6835.0,6625.0,6203.0,7088.857142857143,6555.214285714285,493.043415455269
2020-11-04,8089.0,858.0,0.7125946009563172,0.6973209928496887,2020,11,2,0,7916.0,7022.0,6004.0,7241.285714285715,6704.142857142857,618.0244639941246
2020-11-05,8473.0,934.0,0.7137732989142012,0.6992861142601514,2020,11,3,0,8089.0,7167.0,6154.0,7427.857142857143,6869.785714285715,770.2450754081214
2020-11-06,8806.0,987.0,0.7124554461163383,0.6984698060205176,2020,11,4,0,8473.0,7431.0,6131.0,7624.285714285715,7060.857142857143,929.9501266709005
2020-11-07,8985.0,936.0,0.6955732276533074,0.6806549378232033,2020,11,5,1,8806.0,6902.0,6270.0,7921.857142857143,7254.785714285715,991.534909214225
2020-11-08,8312.0,935.0,0.6945978086714011,0.6701313933564138,2020,11,6,1,8985.0,6349.0,5422.0,8202.285714285714,7461.214285714285,710.2463690592787
2020-11-09,8643.0,998.0,0.6986677653254694,0.6732591601115346,2020,11,0,0,8312.0,6835.0,5545.0,8460.57142857143,7682.5,383.9439443212198
2020-11-10,10348.0,1016.0,0.7233319130510636,0.7008103859683809,2020,11,1,0,8643.0,7916.0,6625.0,8808.0,7948.428571428572,742.221889554139
2020-11-11,10447.0,1070.0,0.7326573804186977,0.71802864084288,2020,11,2,0,10348.0,8089.0,7022.0,9144.857142857143,8193.07142857143,883.2148527909046
2020-11-12,10569.0,928.0,0.7238796637025303,0.7173919331257265,2020,11,3,0,10447.0,8473.0,7167.0,9444.285714285714,8436.07142857143,968.6416114479875
2020-11-13,10747.0,1167.0,0.7253286322458694,0.7127593559112322,2020,11,4,0,10569.0,8806.0,7431.0,9721.57142857143,8672.92857142857,1031.264895996304
2020-11-14,10764.0,913.0,0.7162755805139064,0.690148482629181,2020,11,5,1,10747.0,8985.0,6902.0,9975.714285714286,8948.785714285714,1038.672504415397
2020-11-15,10137.0,918.0,0.704712932942477,0.6758876223802821,2020,11,6,1,10764.0,8312.0,6349.0,10236.42857142857,9219.357142857143,736.5808073214148
2020-11-16,10394.0,1024.0,0.7027800972883377,0.6761678319338662,2020,11,0,0,10137.0,8643.0,6835.0,10486.57142857143,9473.57142857143,224.76718113253852
2020-11-17,12210.0,1096.0,0.726439834878014,0.7044591384741344,2020,11,1,0,10394.0,10348.0,7916.0,10752.57142857143,9780.285714285714,678.0896836315976
2020-11-18,12120.0,1151.0,0.7437309415236918,0.7182180821487523,2020,11,2,0,12210.0,10447.0,8089.0,10991.57142857143,10068.214285714286,830.2081781382306
2020-11-19,12154.0,1109.0,0.741348436920873,0.711524458358996,2020,11,3,0,12120.0,10569.0,8473.0,11218.0,10331.142857142857,908.2270274184281
2020-11-20,12506.0,1212.0,0.7381589535360438,0.7112234415491285,2020,11,4,0,12154.0,10747.0,8806.0,11469.285714285714,10595.42857142857,995.3516487964872
2020-11-21,12138.0,1123.0,0.7317828092424623,0.6920658819724302,2020,11,5,1,12506.0,10764.0,8985.0,11665.57142857143,10820.642857142857,968.1945150885747
2020-11-22,11025.0,1062.0,0.7103032356947323,0.6759361379700246,2020,11,6,1,12138.0,10137.0,8312.0,11792.42857142857,11014.42857142857,773.0411496470292
2020-11-23,11266.0,1272.0,0.7137868394436293,0.6756173335214838,2020,11,0,0,11025.0,10394.0,8643.0,11917.0,11201.785714285714,547.4872905678407
2020-11-24,13507.0,1338.0,0.7384610510658794,0.69864125082121,2020,11,1,0,11266.0,12210.0,10348.0,12102.285714285714,11427.42857142857,816.5363258475115
2020-11-25,13249.0,1413.0,0.7350083815771195,0.6979756658879128,2020,11,2,0,13507.0,12120.0,10447.0,12263.57142857143,11627.57142857143,924.9268182119067
2020-11-26,12728.0,1307.0,0.7203047862158198,0.6684364930228279,2020,11,3,0,13249.0,12154.0,10569.0,12345.57142857143,11781.785714285714,938.9318145536103
2020-11-27,11107.0,1207.0,0.7077133652981324,0.6551832869623008,2020,11,4,0,12728.0,12506.0,10747.0,12145.714285714286,11807.5,1042.2954978133057
2020-11-28,13093.0,1354.0,0.7118596166546792,0.6566002279393693,2020,11,5,1,11107.0,12138.0,10764.0,12282.142857142857,11973.857142857143,1101.9135520495513
2020-11-29,12433.0,1368.0,0.7158231400686353,0.6616307056976688,2020,11,6,1,13093.0,11025.0,10137.0,12483.285714285714,12137.857142857143,952.5773309440841
2020-11-30,12143.0,1335.0,0.728205736978899,0.6742015720681319,2020,11,0,0,12433.0,11266.0,10394.0,12608.57142857143,12262.785714285714,813.2809799699835
2020-12-01,14456.0,1447.0,0.7485408247265459,0.7065966231090891,2020,12,1,0,12143.0,13507.0,12210.0,12744.142857142857,12423.214285714286,1036.4777580137104
2020-12-02,13946.0,1573.0,0.7505608312615278,0.7200121485061066,2020,12,2,0,14456.0,13249.0,12120.0,12843.714285714286,12553.642857142857,1122.9348028396648
2020-12-03,13913.0,1618.0,0.7548809805518113,0.7210642824361915,2020,12,3,0,13946.0,12728.0,12154.0,13013.0,12679.285714285714,1189.9071392339765
2020-12-04,14038.0,1615.0,0.7494642004752018,0.7151634593270161,2020,12,4,0,13913.0,11107.0,12506.0,13431.714285714286,12788.714285714286,883.7242621024723
2020-12-05,13928.0,1550.0,0.7419012032363591,0.6963654257511858,2020,12,5,1,14038.0,13093.0,12138.0,13551.0,12916.57142857143,886.7337067387564
2020-12-06,12456.0,1555.0,0.727644130686816,0.6808589531715635,2020,12,6,1,13928.0,12433.0,11025.0,13554.285714285714,13018.785714285714,881.930215358275
2020-12-07,12694.0,1646.0,0.7325420846234434,0.686586643622303,2020,12,0,0,12456.0,12143.0,11266.0,13633.0,13120.785714285714,749.6441377969429
2020-12-08,14790.0,1657.0,0.7482665747423369,0.7108439048159249,2020,12,1,0,12694.0,14456.0,13507.0,13680.714285714286,13212.42857142857,818.248274116864
2020-12-09,15100.0,1758.0,0.757809072171032,0.7190576424955134,2020,12,2,0,14790.0,13946.0,13249.0,13845.57142857143,13344.642857142857,980.72521757164
2020-12-10,15262.0,1831.0,0.7545759204698986,0.7212950807558454,2020,12,3,0,15100.0,13913.0,12728.0,14038.285714285714,13525.642857142857,1118.9789563534662
2020-12-11,15271.0,1671.0,0.7468977265473772,0.716701582431868,2020,12,4,0,15262.0,14038.0,11107.0,14214.42857142857,13823.07142857143,1212.0976111879793
2020-12-12,15067.0,1628.0,0.7400268302616215,0.697804699883439,2020,12,5,1,15271.0,13928.0,13093.0,14377.142857142857,13964.07142857143,1243.287902910583
2020-12-13,13404.0,1555.0,0.7265436759075884,0.6826387375796784,2020,12,6,1,15067.0,12456.0,12433.0,14512.57142857143,14033.42857142857,1032.9907803949352
2020-12-14,13547.0,1730.0,0.73042458466758,0.6841688282799915,2020,12,0,0,13404.0,12694.0,12143.0,14634.42857142857,14133.714285714286,808.6616220939403
2020-12-15,16191.0,1832.0,0.7471668669527913,0.709602959432293,2020,12,1,0,13547.0,14790.0,14456.0,14834.57142857143,14257.642857142857,1003.4867308776936
2020-12-16,15571.0,1844.0,0.7506149468876655,0.7199255194695747,2020,12,2,0,16191.0,15100.0,13946.0,14901.857142857143,14373.714285714286,1039.3986127518435
2020-12-17,15247.0,1854.0,0.7493954622355519,0.7162410265941481,2020,12,3,0,15571.0,15262.0,13913.0,14899.714285714286,14469.0,1038.5474975955049
2020-12-18,15269.0,1963.0,0.7443298106441925,0.7142607861059772,2020,12,4,0,15247.0,15271.0,14038.0,14899.42857142857,14556.92857142857,1038.4285976324675
2020-12-19,15164.0,1997.0,0.7282396331689734,0.6910538459715468,2020,12,5,1,15269.0,15067.0,13928.0,14913.285714285714,14645.214285714286,1041.6795275396453
2020-12-20,13865.0,1790.0,0.7177358390335692,0.6757963946871935,2020,12,6,1,15164.0,13404.0,12456.0,14979.142857142857,14745.857142857143,939.9624865868084
2020-12-21,14155.0,2043.0,0.7166769600617761,0.6760570689771437,2020,12,0,0,13865.0,13547.0,12694.0,15066.0,14850.214285714286,803.7978601613584
2020-12-22,16771.0,2094.0,0.7348457978440945,0.6968702146429253,2020,12,1,0,14155.0,16191.0,14790.0,15148.857142857143,14991.714285714286,954.8026722088289
2020-12-23,16461.0,2139.0,0.7357218826813082,0.6954959989188003,2020,12,2,0,16771.0,15571.0,15100.0,15276.0,15088.92857142857,1072.3996456545367
2020-12-24,15801.0,1914.0,0.7144293934742308,0.6691037931413438,2020,12,3,0,16461.0,15247.0,15262.0,15355.142857142857,15127.42857142857,1090.1976011365023
2020-12-25,14509.0,1930.0,0.6909638529125183,0.6191476903827859,2020,12,4,0,15801.0,15269.0,15271.0,15246.57142857143,15073.0,1137.0435138467342
2020-12-26,13376.0,1731.0,0.6871912334485107,0.6201652777877926,2020,12,5,1,14509.0,15164.0,15067.0,14991.142857142857,14952.214285714286,1341.1885808952402
2020-12-27,15145.0,1922.0,0.6960663767204857,0.6410614226067166,2020,12,6,1,13376.0,13865.0,13404.0,15174.0,15076.57142857143,1245.9359266564675
2020-12-28,14807.0,2168.0,0.708770768549612,0.6613432787986532,2020,12,0,0,15145.0,14155.0,13547.0,15267.142857142857,15166.57142857143,1179.670636035239
2020-12-29,16610.0,2181.0,0.7281426847046271,0.6936603355348497,2020,12,1,0,14807.0,16771.0,16191.0,15244.142857142857,15196.5,1146.5682751252914
2020-12-30,16812.0,2171.0,0.7305280315924583,0.7057549669322681,2020,12,2,0,16610.0,16461.0,15571.0,15294.285714285714,15285.142857142857,1214.327483875422
2020-12-31,16751.0,2267.0,0.7243022176202825,0.6984223855110329,2020,12,3,0,16812.0,15801.0,15247.0,15430.0,15392.57142857143,1328.1488370409797
2021-01-01,16034.0,2143.0,0.7143243873639384,0.6738825074263867,2021,1,4,0,16751.0,14509.0,15269.0,15647.857142857143,15447.214285714286,1275.9453264895196
2021-01-02,15131.0,2047.0,0.7030224446032423,0.6608627743361137,2021,1,5,1,16034.0,13376.0,15164.0,15898.57142857143,15444.857142857143,859.6531969623487
2021-01-03,15924.0,2119.0,0.7081677120833988,0.6680312209568764,2021,1,6,1,15131.0,15145.0,13865.0,16009.857142857143,15591.92857142857,793.7366121855383
2021-01-04,15075.0,2183.0,0.7137083845936302,0.682288346746129,2021,1,0,0,15924.0,14807.0,14155.0,16048.142857142857,15657.642857142857,729.9473562231103
2021-01-05,18104.0,2369.0,0.738189073056199,0.7089473863314405,2021,1,1,0,15075.0,16610.0,16771.0,16261.57142857143,15752.857142857143,1063.7153217446146
2021-01-06,17704.0,2372.0,0.7474893949065362,0.7211852802014398,2021,1,2,0,18104.0,16812.0,16461.0,16389.0,15841.642857142857,1186.936111731923
2021-01-07,17070.0,2361.0,0.7452808368238463,0.7208106338605652,2021,1,3,0,17704.0,16751.0,15801.0,16434.571428571428,15932.285714285714,1209.0687679839587
2021-01-08,17008.0,2340.0,0.74025351371824,0.7155349316090835,2021,1,4,0,17070.0,16034.0,14509.0,16573.714285714286,16110.785714285714,1211.329946007775
2021-01-09,16774.0,2183.0,0.7306336531271821,0.7015167957706316,2021,1,5,1,17008.0,15131.0,13376.0,16808.428571428572,16353.5,1030.9361210638835
2021-01-10,14511.0,2163.0,0.7133551943258789,0.685524734828457,2021,1,6,1,16774.0,15924.0,15145.0,16606.571428571428,16308.214285714286,1328.3897341195648
2021-01-11,14140.0,2206.0,0.7183689864459741,0.6888666718304806,2021,1,0,0,14511.0,15075.0,14807.0,16473.0,16260.57142857143,1538.4564775557665
2021-01-12,16641.0,2308.0,0.7342915943429718,0.711143817469593,2021,1,1,0,14140.0,18104.0,16610.0,16264.0,16262.785714285714,1370.1207975941265
2021-01-13,16447.0,2380.0,0.7435469801483039,0.7222526910687672,2021,1,2,0,16641.0,17704.0,16812.0,16084.42857142857,16236.714285714286,1224.5784114193145
2021-01-14,16244.0,2363.0,0.7353620289126812,0.7210397268767575,2021,1,3,0,16447.0,17070.0,16751.0,15966.42857142857,16200.5,1151.3902983122562
2021-01-15,16257.0,2337.0,0.7296397430227736,0.7162768404344443,2021,1,4,0,16244.0,17008.0,16034.0,15859.142857142857,16216.42857142857,1070.2948859342976
2021-01-16,15604.0,2240.0,0.7218860486838508,0.6983534040595059,2021,1,5,1,16257.0,16774.0,15131.0,15692.0,16250.214285714286,992.1159206463569
2021-01-17,13426.0,2156.0,0.7087169496285389,0.6828318118708666,2021,1,6,1,15604.0,14511.0,15924.0,15537.0,16071.785714285714,1256.8203265913955
2021-01-18,12988.0,2177.0,0.7084831778676631,0.6826455843095688,2021,1,0,0,13426.0,14140.0,15075.0,15372.42857142857,15922.714285714286,1518.4306434762138
2021-01-19,14556.0,2309.0,0.7260950799523072,0.7044825816122618,2021,1,1,0,12988.0,16641.0,18104.0,15074.57142857143,15669.285714285714,1430.037278901355
2021-01-20,14074.0,2190.0,0.731415813727871,0.7166518608523176,2021,1,2,0,14556.0,16447.0,17704.0,14735.57142857143,15410.0,1328.1048976069599
2021-01-21,13895.0,2261.0,0.7337551170170898,0.7184014333491929,2021,1,3,0,14074.0,16244.0,17070.0,14400.0,15183.214285714286,1170.9057747459055
2021-01-22,14219.0,2109.0,0.73118378781451,0.7172423794604965,2021,1,4,0,13895.0,16257.0,17008.0,14108.857142857143,14984.0,838.3599920025129
2021-01-23,13318.0,2063.0,0.7181245084525298,0.7000095930372857,2021,1,5,1,14219.0,15604.0,16774.0,13782.285714285714,14737.142857142857,556.8580651852712
2021-01-24,11397.0,1845.0,0.6966403966122571,0.6864675623009148,2021,1,6,1,13318.0,13426.0,14511.0,13492.42857142857,14514.714285714286,1067.3232651736462
2021-01-25,10714.0,1899.0,0.700915047208021,0.6845534204079081,2021,1,0,0,11397.0,12988.0,14140.0,13167.57142857143,14270.0,1503.4164268029454
2021-01-26,13272.0,1961.0,0.7235125782846493,0.7082052155967588,2021,1,1,0,10714.0,14556.0,16641.0,12984.142857142857,14029.357142857143,1378.9618593433952
2021-01-27,12510.0,1970.0,0.7280263113596162,0.7157699408908726,2021,1,2,0,13272.0,14074.0,16447.0,12760.714285714286,13748.142857142857,1297.2275197879608
2021-01-28,12207.0,1824.0,0.7229169804469043,0.7138361597667392,2021,1,3,0,12510.0,13895.0,16244.0,12519.57142857143,13459.785714285714,1204.8334403757253
2021-01-29,11227.0,1817.0,0.7201981691522316,0.7082201112200079,2021,1,4,0,12207.0,14219.0,16257.0,12092.142857142857,13100.5,1017.6409695256635
2021-01-30,11070.0,1651.0,0.7069975612828749,0.6870378541797306,2021,1,5,1,11227.0,13318.0,15604.0,11771.0,12776.642857142857,915.9403182886194
2021-01-31,9524.0,1674.0,0.6920511100400613,0.6706771539411707,2021,1,6,1,11070.0,11397.0,13426.0,11503.42857142857,12497.92857142857,1254.4355778785978
2021-02-01,9280.0,1696.0,0.6909041503398571,0.6687851133677637,2021,2,0,0,9524.0,10714.0,12988.0,11298.57142857143,12233.07142857143,1498.2391728451146
2021-02-02,10687.0,1720.0,0.7095474020020652,0.6952640691383403,2021,2,1,0,9280.0,13272.0,14556.0,10929.285714285714,11956.714285714286,1224.2902316969482
2021-02-03,10579.0,1645.0,0.712630290285288,0.7110691260311485,2021,2,2,0,10687.0,12510.0,14074.0,10653.42857142857,11707.07142857143,1007.0320844181764
2021-02-04,10642.0,1742.0,0.706480019823483,0.7083961068640472,2021,2,3,0,10579.0,12207.0,13895.0,10429.857142857143,11474.714285714286,744.0137607534392
2021-02-05,10164.0,1615.0,0.7089111361821446,0.7021970038889441,2021,2,4,0,10642.0,11227.0,14219.0,10278.0,11185.07142857143,657.6673424561495
2021-02-06,9841.0,1500.0,0.7006956459278013,0.6856602339899968,2021,2,5,1,10164.0,11070.0,13318.0,10102.42857142857,10936.714285714286,569.076110065799
2021-02-07,8115.0,1347.0,0.6786166503056497,0.6696426503092289,2021,2,6,1,9841.0,9524.0,11397.0,9901.142857142857,10702.285714285714,937.6181576333793
2021-02-08,7630.0,1466.0,0.6832672685434792,0.6667979089359759,2021,2,0,0,8115.0,9280.0,10714.0,9665.42857142857,10482.0,1268.7336018175588
2021-02-09,9122.0,1374.0,0.7053675778853765,0.6947995774019352,2021,2,1,0,7630.0,10687.0,13272.0,9441.857142857143,10185.57142857143,1194.426421421797
2021-02-10,8678.0,1377.0,0.707064853367906,0.7083703955412445,2021,2,2,0,9122.0,10579.0,12510.0,9170.285714285714,9911.857142857143,1105.5958746735816
2021-02-11,8340.0,1363.0,0.6993046663725834,0.7057165953291129,2021,2,3,0,8678.0,10642.0,12207.0,8841.42857142857,9635.642857142857,921.9956357711015
